row_id,question_group_id,question,original_question,bloom_level,legacy_bloom_level,source_document,source_paragraph,quality_flags,split
pone-row-5af7b3a712c1add9,pone-question-affde85092c1d2b4,State the formula for the area of a circle,State the formula for the area of a circle,remember,knowledge,pone.0230442.s002.docx,69,none,train
pone-row-ad458782f7542477,pone-question-93e9e5a7b52c5aea,State the guidelines to design an anodic protection system,State the guidelines to design an anodic protection system,remember,knowledge,pone.0230442.s002.docx,70,none,train
pone-row-e4696e0384bc3182,pone-question-fd1d90b124d74689,State the pattern for expressing time in French.,State the pattern for expressing time in French.,remember,knowledge,pone.0230442.s002.docx,71,none,train
pone-row-9b4695392bf58045,pone-question-250b8ca7b47df866,State the rule for balls and strikes in baseball.,State the rule for balls and strikes in baseball.,remember,knowledge,pone.0230442.s002.docx,72,none,train
pone-row-f187e6bd056c69ee,pone-question-20aaec5b311ddccd,What are major facts about particular cultures and societies,What are major facts about particular cultures and societies,remember,knowledge,pone.0230442.s002.docx,74,none,train
pone-row-7bfb90e7112656ee,pone-question-94ac8bbd59acaced,What are the major products and exports of countries,What are the major products and exports of countries,remember,knowledge,pone.0230442.s002.docx,75,none,train
pone-row-c817bb039c484e55,pone-question-394b557ac77b2784,What are the representational symbols on maps and charts,What are the representational symbols on maps and charts,remember,knowledge,pone.0230442.s002.docx,76,none,train
pone-row-8f5063f772f2f75e,pone-question-48aa9decf9e95043,What are the structure or functions of Congress,What are the structure or functions of Congress,remember,knowledge,pone.0230442.s002.docx,77,none,train
pone-row-9a583173807defb1,pone-question-1de9aa789f511304,What are the units of corrosion penetration rates? Relate these to Faraday's law,What are the units of corrosion penetration rates? Relate these to Faraday's law,remember,knowledge,pone.0230442.s002.docx,78,none,train
pone-row-00705a379230ecb2,pone-question-09e2ca3848398901,What is a global variable?,What is a global variable?,remember,knowledge,pone.0230442.s002.docx,81,none,train
pone-row-25577ff3d5b371b2,pone-question-b1787f92231d4353,What is a textual index,What is a textual index,remember,knowledge,pone.0230442.s002.docx,82,none,train
pone-row-d167c01fd716c405,pone-question-c43e8fb16742d1a1,What is the setting of To Kill a Mockingbird?,What is the setting of To Kill a Mockingbird?,remember,knowledge,pone.0230442.s002.docx,83,none,train
pone-row-9714e97f8a08544a,pone-question-ddb39479cc176254,What is the title of the first movie you saw,What is the title of the first movie you saw ,remember,knowledge,pone.0230442.s002.docx,84,none,train
pone-row-213040c1514712bf,pone-question-38b14cb8b1fe88d8,What season are we in right now?,What season are we in right now?,remember,knowledge,pone.0230442.s002.docx,85,none,train
pone-row-8ed82e0e0feb2d9e,pone-question-2252aabd4322ead7,when did saudi arabia start using internet,when did saudi arabia start using internet,remember,knowledge,pone.0230442.s002.docx,86,none,train
pone-row-bdf4418c836eb9b8,pone-question-9d777a1cf172d5e1,When did you born ?,When did you born ?,remember,knowledge,pone.0230442.s002.docx,89,none,train
pone-row-f056a4c9ad088c4a,pone-question-69bf345193881361,when was the first airport in the yemen built,when was the first airport in the yemen built,remember,knowledge,pone.0230442.s002.docx,90,none,train
pone-row-15fca0f1b47f15cb,pone-question-70e39f5a48fd9866,when was the UN formed,when was the UN formed ,remember,knowledge,pone.0230442.s002.docx,91,none,train
pone-row-7ae6945cc824dc4b,pone-question-8baef86ef4d42548,Which of the following item does not belong to the set ?,Which of the following item does not belong to the set ?,remember,knowledge,pone.0230442.s002.docx,93,missing_context,train
pone-row-ae3cd62001deed3c,pone-question-a6dedda6ab866b31,Which of the two liquids is hypotonic,Which of the two liquids is hypotonic ,remember,knowledge,pone.0230442.s002.docx,94,none,train
pone-row-9bb3ee65c070224d,pone-question-4c31967a04d48ff1,Which technology is used by laser printer,Which technology is used by laser printer,remember,knowledge,pone.0230442.s002.docx,96,none,train
pone-row-f44dcbb18b4d1a28,pone-question-3b265f0cecee8f79,Who is the first president of USA,Who is the first president   of USA,remember,knowledge,pone.0230442.s002.docx,97,none,train
pone-row-025c7c4143d6f9b4,pone-question-77fc26f156d40425,who is the founder of the kingdom of saudi Arabia,who is the founder of the kingdom of saudi Arabia,remember,knowledge,pone.0230442.s002.docx,98,none,train
pone-row-702358f0b0146f29,pone-question-bf681cf37e07868a,who was the first man on the moon,who was the first man on the moon,remember,knowledge,pone.0230442.s002.docx,99,none,train
pone-row-bdc9a8f2e812feaf,pone-question-4b00d9db15a6088b,Compare historical events to contemporary situations,Compare historical events to contemporary situations,understand,comprehension,pone.0230442.s002.docx,107,none,train
pone-row-54b51c00cbd93e9b,pone-question-122a0994d7511613,Complete an analogy (analogy tasks are inference tasks),Complete an analogy (analogy tasks are inference tasks),understand,comprehension,pone.0230442.s002.docx,108,none,train
pone-row-c6adb01542840bdf,pone-question-87cf6987ea986088,Describe how Phillip and Timothy survived on the Cay.,Describe how Phillip and Timothy survived on the Cay.,understand,comprehension,pone.0230442.s002.docx,110,none,train
pone-row-604cc551c4a96e2b,pone-question-8e3999bcf0e37a7c,Describe in prose what is shown in graph form.,Describe in prose what is shown in graph form.,understand,comprehension,pone.0230442.s002.docx,111,missing_context,train
pone-row-3dc5739c27aa4bf5,pone-question-bfc0818125a6bf33,Describe in your own words how to borrow a book from the library.,Describe in your own words how to borrow a book from the library.,understand,comprehension,pone.0230442.s002.docx,112,none,train
pone-row-85d9d262b0d17524,pone-question-c0142cf1ab26614f,Describe in your own words how to copy text from one program into another.,Describe in your own words how to copy text from one program into another.,understand,comprehension,pone.0230442.s002.docx,113,missing_context,train
pone-row-fec3a3cfdfe6287e,pone-question-70ad7266ec090ef5,Describe in your own words what happens when a stream's velocity slows.,Describe in your own words what happens when a stream's velocity slows.,understand,comprehension,pone.0230442.s002.docx,114,none,train
pone-row-2ab65b3e72caac5a,pone-question-955b608814c9b0ea,Describe in your own words what is meant by a sprained ankle.,Describe in your own words what is meant by a sprained ankle.,understand,comprehension,pone.0230442.s002.docx,115,none,train
pone-row-cafb7c9de7029654,pone-question-c4443928b6daa238,Describe the Pareto Principle in statistical software quality assurance.,Describe the Pareto Principle in statistical software quality assurance.,understand,comprehension,pone.0230442.s002.docx,117,none,train
pone-row-cae4749f0d544e88,pone-question-f37d67a12abc6b48,Describe what goes in each of the four areas on the first page of notes,Describe what goes in each of the four areas on the first page of notes,understand,comprehension,pone.0230442.s002.docx,118,none,train
pone-row-96d2112af08ab419,pone-question-14b58ac2d35f67be,Describe how the linear polarization method can yield corrosion rates,Describe how the linear polarization method can yield corrosion rates,understand,comprehension,pone.0230442.s002.docx,120,none,train
pone-row-903c2c4a2d8fb39f,pone-question-137a2f568560d983,Describe the major clinical differences between visceral and somatic pain,Describe the major clinical differences between visceral and somatic pain,understand,comprehension,pone.0230442.s002.docx,121,none,train
pone-row-ab7c9f84a3f16e86,pone-question-cef6b51ff641571e,Briefly describe the author's approach to the liabilities of the GOTO statement,Briefly describe the author's approach to the liabilities of the GOTO statement,understand,comprehension,pone.0230442.s002.docx,122,none,train
pone-row-8735c22921d38cfe,pone-question-351beced23910de2,Describe what happened at...?,Describe what happened at...?,understand,comprehension,pone.0230442.s002.docx,123,placeholder,train
pone-row-d1ff9a66cd4cb498,pone-question-ae759251d37f666d,Determine the next number in a sequence,Determine the next number in a sequence,understand,comprehension,pone.0230442.s002.docx,125,none,train
pone-row-0a8e7727baeffc30,pone-question-330674391d41ffcc,Discuss the nature of socialism.,Discuss the nature of socialism.,understand,comprehension,pone.0230442.s002.docx,126,none,train
pone-row-2f05ca21ccf25787,pone-question-ea416092e8cf5f3a,Explain how Timothy saved Phillip's life.,Explain how Timothy saved Phillip's life.,understand,comprehension,pone.0230442.s002.docx,127,none,train
pone-row-6e8ca8085a2ad98c,pone-question-366fc5b9a72ee48a,Explain in one's own words how to create a query in a database.,Explain in one's own words how to create a query in a database.,understand,comprehension,pone.0230442.s002.docx,128,none,train
pone-row-5f9412288978fe88,pone-question-a6a79cd844ea66e6,Explain in your own words what do you mean by the term economics?,Explain in your own words what do you mean by the term economics?,understand,comprehension,pone.0230442.s002.docx,130,none,train
pone-row-719b7447d4c1743b,pone-question-cfc030ae77034253,Explain in your own words what is meant by mercantilism.,Explain in your own words what is meant by mercantilism.,understand,comprehension,pone.0230442.s002.docx,131,none,train
pone-row-0dee7787e9a7527f,pone-question-8e5c5604dbdd20bb,Explain the causes of historical events,Explain the causes of historical events,understand,comprehension,pone.0230442.s002.docx,132,none,train
pone-row-258e163d8d2b5caf,pone-question-53b9428835b61244,Explain the communicative property.,Explain the communicative property.,understand,comprehension,pone.0230442.s002.docx,133,none,train
pone-row-be52394200e6902e,pone-question-354b9688ef48943b,"Explain the double meaning the author attributes to the term ""successive action descriptions""","Explain the double meaning the author attributes to the term ""successive action descriptions""",understand,comprehension,pone.0230442.s002.docx,134,none,train
pone-row-c9f1441f9d1fce54,pone-question-476b264c51dff331,Explain the process (paraphrase) for finding the perimeter of a rectangular garden,Explain the process (paraphrase) for finding the perimeter of a rectangular garden,understand,comprehension,pone.0230442.s002.docx,136,none,train
pone-row-47ce6888ea37af45,pone-question-68a52cbc58848ff1,"Explain what the author means by the statement ""our intellectual powers are geared to master static relations.","Explain what the author means by the statement ""our intellectual powers are geared to master static relations.",understand,comprehension,pone.0230442.s002.docx,138,none,train
pone-row-9414c8a324da3fbe,pone-question-c6daeb6c5845c744,Express your opinion of 'Drugs in Sport' through poetry.,Express your opinion of 'Drugs in Sport' through poetry.,understand,comprehension,pone.0230442.s002.docx,139,none,train
pone-row-1e22beb534c36935,pone-question-3210587cc1861c51,"Given a graph of production trends in automobiles, describe what the graph represents in a memo to your boss.","Given a graph of production trends in automobiles, describe what the graph represents in a memo to your boss.",understand,comprehension,pone.0230442.s002.docx,141,missing_context,train
pone-row-d0b32bc58e670bda,pone-question-7da23d1d32a5db41,"Illustrate this caption: ""Olympic as a Media Event in the Information Society""","Illustrate this caption: ""Olympic as a Media Event in the Information Society""",understand,comprehension,pone.0230442.s002.docx,143,none,train
pone-row-45490aea3ddb92d3,pone-question-432b891afb1d0b1d,Outline in your own words how the Leggo's Tomato Paste advertisement sells their product.,Outline in your own words how the Leggo's Tomato Paste advertisement sells their product.,understand,comprehension,pone.0230442.s002.docx,148,none,train
pone-row-11ef757e0319a6d9,pone-question-526f91177211fc08,Outline the most important insight of the tale.,Outline the most important insight of the tale.,understand,comprehension,pone.0230442.s002.docx,149,none,train
pone-row-734001c42d8e5557,pone-question-061d777b412c2a11,Outline the mechanisms employed by bacteria allowing them to evade phagocytic destruction.,Outline the mechanisms employed by bacteria allowing them to evade phagocytic destruction.,understand,comprehension,pone.0230442.s002.docx,150,none,train
pone-row-64c2fa68bdac00eb,pone-question-c86e37b89995ef0c,"Outline an ""attack plan"" that will allow you to test your hypothesis using computational molecular modeling tools","Outline an ""attack plan"" that will allow you to test your hypothesis using computational molecular modeling tools",understand,comprehension,pone.0230442.s002.docx,151,none,train
pone-row-618836bdd4b16f31,pone-question-6d89cc253cb31bc5,Paraphrase an important speech,Paraphrase an important speech,understand,comprehension,pone.0230442.s002.docx,152,none,train
pone-row-c0ff5e0da1b20f01,pone-question-ff6047f630d532b4,Paraphrase what Hamlet is saying in his soliloquy.,Paraphrase what Hamlet is saying in his soliloquy.,understand,comprehension,pone.0230442.s002.docx,153,none,train
pone-row-6011c281de8d9be4,pone-question-6ee4ab1282b3e227,Paraphrase the poem in your own words,Paraphrase the poem in your own words,understand,comprehension,pone.0230442.s002.docx,154,none,train
pone-row-1823ca3340987dff,pone-question-08b0781e18d64d45,"Paraphrase this poem about Sheik Schubli, explaining what he was saying about the characteristics of a friend","Paraphrase this poem about Sheik Schubli, explaining what he was saying about the characteristics of a friend",understand,comprehension,pone.0230442.s002.docx,155,none,train
pone-row-0a8d37ddb4eb6a25,pone-question-e7ad68a8351c02df,Describe the output of this program fragment:,Describe the output of this program fragment:,understand,comprehension,pone.0230442.s002.docx,156,none,train
pone-row-bb3d919a0dd57828,pone-question-fae45fda377983bc,Classify types of corrosion inhibitors,Classify types of corrosion inhibitors  ,understand,comprehension,pone.0230442.s002.docx,157,none,train
pone-row-064b96e513336d45,pone-question-2bd4e329478a76a3,would you classify the zener diode in this circuit as a series voltage regulator or a shunt voltage regulator, would you classify the zener diode in this circuit as a series voltage regulator or a shunt voltage regulator,understand,comprehension,pone.0230442.s002.docx,158,none,train
pone-row-c1dc56a8dd26a4c2,pone-question-2d5ce932f4494b7e,"Classify the following protocols: IP, TCP, HTTP according to the ISO OSI classification","Classify the following protocols: IP, TCP, HTTP according to the ISO OSI classification",understand,comprehension,pone.0230442.s002.docx,159,missing_context,train
pone-row-b9e46f8c32b6ac6c,pone-question-a558df1c2cbb7d06,How would you classify the geographic location of your school,How would you classify the geographic location of your school,understand,comprehension,pone.0230442.s002.docx,161,none,train
pone-row-7261a7545aa1cf81,pone-question-9a1e0d43cf43cef9,Classify animals into two groups.,Classify animals into two groups.,understand,comprehension,pone.0230442.s002.docx,162,none,train
pone-row-5932a1c6a85e9aba,pone-question-8d794b07e96f3e2c,Classify celebrations into family and community categories.,Classify celebrations into family and community categories.,understand,comprehension,pone.0230442.s002.docx,163,none,train
pone-row-07eacf26739e36fd,pone-question-d3f06504d6ac1624,Classify frogs toads and other amphibians.,Classify frogs toads and other amphibians.,understand,comprehension,pone.0230442.s002.docx,164,none,train
pone-row-0939f5a39154906a,pone-question-250afa38943a43e1,Restate main idea of story in own words.,Restate main idea of story in own words.,understand,comprehension,pone.0230442.s002.docx,165,missing_context,train
pone-row-b4659e6257da4216,pone-question-87949f70028cd4f8,Restate the Olympic motto in your own words.,Restate the Olympic motto in your own words.,understand,comprehension,pone.0230442.s002.docx,166,none,train
pone-row-e21e9766e6c95522,pone-question-ce53d527be565419,Retell the story in your words.,Retell the story in your words.,understand,comprehension,pone.0230442.s002.docx,167,missing_context,train
pone-row-3ac7c6c6b630c678,pone-question-4c212f668f2f2b2a,Rewrite the principles of test writing.,Rewrite the principles of test writing.,understand,comprehension,pone.0230442.s002.docx,168,none,train
pone-row-3c531caf0db231c0,pone-question-1cbce3238bf2816c,Rewrite the markov matrix to account for this slight change.,Rewrite the markov matrix to account for this slight change.,understand,comprehension,pone.0230442.s002.docx,170,none,train
pone-row-3b26ff24dd4234e6,pone-question-18d2c8fbeb26b6b3,"Rewrite the sentence in your head, following the direction given below","Rewrite the sentence in your head, following the direction given below",understand,comprehension,pone.0230442.s002.docx,171,missing_context,train
pone-row-507be8a4cbe10296,pone-question-7c1972733e1ce594,Rewrite a part in the poem using a different speaker,Rewrite a part in the poem using a different speaker,understand,comprehension,pone.0230442.s002.docx,172,none,train
pone-row-e8162df13e8520ed,pone-question-6ed7080767120dc9,Select the best title for a passage,Select the best title for a passage,understand,comprehension,pone.0230442.s002.docx,173,missing_context,train
pone-row-1cb66ab60f2800e2,pone-question-85a23ae70261f537,State in your own words the rule for balls and strikes in baseball.,State in your own words the rule for balls and strikes in baseball.,understand,comprehension,pone.0230442.s002.docx,174,none,train
pone-row-f1bff2b10158e2c2,pone-question-5e6d809ce7adb771,State in your own words where in the library to find previous issues of journals that are no longer in the display racks.,State in your own words where in the library to find previous issues of journals that are no longer in the display racks.,understand,comprehension,pone.0230442.s002.docx,175,none,train
pone-row-f8bcb49a6cb28d87,pone-question-7516bcd607a35957,State in your own words what the author means when he says,State in your own words what the author means when he says,understand,comprehension,pone.0230442.s002.docx,177,none,train
pone-row-bfaba0ce93c98de2,pone-question-4978bcc5450fb0b2,Summarize a story in own words.,Summarize a story in own words.,understand,comprehension,pone.0230442.s002.docx,179,missing_context,train
pone-row-d0a220f5171125a0,pone-question-457be12beb264c46,Summarize Jem’s beliefs about Boo Radley,Summarize Jem’s beliefs about Boo Radley,understand,comprehension,pone.0230442.s002.docx,180,none,train
pone-row-45f3ea3cbba13470,pone-question-8fa8994a702e4956,Summarize the basic tenets of collaborative conservation.,Summarize the basic tenets of collaborative conservation.,understand,comprehension,pone.0230442.s002.docx,181,none,train
pone-row-7ac3277eb09353db,pone-question-ecabbc1caae57092,Summarize the basic tenets of deconstructionism.,Summarize the basic tenets of deconstructionism.,understand,comprehension,pone.0230442.s002.docx,182,none,train
pone-row-863c626f22b453aa,pone-question-964392f7d1e74efb,Summarize this magazine article.,Summarize this magazine article.,understand,comprehension,pone.0230442.s002.docx,183,missing_context,train
pone-row-917f81b1ad3b994b,pone-question-04a23612cc2c43ff,Tell in your own words how the setting of the story made it more interesting.,Tell in your own words how the setting of the story made it more interesting.,understand,comprehension,pone.0230442.s002.docx,185,missing_context,train
pone-row-44a5556feb25cc1f,pone-question-048ae01a0e011ba2,Tell in your own words the beginning of the book.,Tell in your own words the beginning of the book.,understand,comprehension,pone.0230442.s002.docx,186,none,train
pone-row-4ea9cdd009892bef,pone-question-72a96cd97e3bc749,"In your own words, tell what is meant by the definition of an isosceles triangle.","In your own words, tell what is meant by the definition of an isosceles triangle.",understand,comprehension,pone.0230442.s002.docx,187,none,train
pone-row-a30fd8f194d067ee,pone-question-627880d32b8e44d4,"In your own words, how would you define transferable skills","In your own words, how would you define transferable skills",understand,comprehension,pone.0230442.s002.docx,188,none,train
pone-row-06ee6cf52717b0a7,pone-question-cc9d2281e97294f4,Translate a written text aloud from L2 to English.,Translate a written text aloud from L2 to English.,understand,comprehension,pone.0230442.s002.docx,189,missing_context,train
pone-row-eeed89a93fc938d8,pone-question-7af82bb28e8d7a71,Translate the following passage from The Iliad into English.,Translate the following passage from The Iliad into English.,understand,comprehension,pone.0230442.s002.docx,192,missing_context,train
pone-row-7805a0c44d4adc58,pone-question-24e5602bbb3e6fcb,"Briefly compare this way of testing the satisfiability of to the more standard way using SLD Resolution, as in Prolog"," Briefly compare this way of testing the satisfiability of to the more standard way using SLD Resolution, as in Prolog",understand,comprehension,pone.0230442.s002.docx,195,none,train
pone-row-0d8617cd220b296a,pone-question-4c85a74deb8fdbe7,How would you compare SAS with the Visual Basic Application and SPSS for the processing and analysis of mainframe data, How would you compare SAS with the Visual Basic Application and SPSS for the processing and analysis of mainframe data,understand,comprehension,pone.0230442.s002.docx,196,none,train
pone-row-f5e1e73fcc7b3afd,pone-question-cc57e7b7b77ed7f4,Describe and compare the role of Islamic law in the legal systems of Malaysia and Pakistan,  Describe and compare the role of Islamic law in the legal systems of Malaysia and Pakistan,understand,comprehension,pone.0230442.s002.docx,197,none,train
pone-row-4edec6c7f4004465,pone-question-075e0febabfa4b73,Express the following percentages as fractions in simplest form,Express the following percentages as fractions in simplest form,understand,comprehension,pone.0230442.s002.docx,200,missing_context,train
pone-row-c611f1b30f98dd5d,pone-question-6e7e698a89751631,Outline the aim of two studies within the,Outline the aim of two studies within the ,understand,comprehension,pone.0230442.s002.docx,204,none,train
pone-row-519d0ddb49a19b31,pone-question-4fb404d0ddd74523,Apply laws of statistics to evaluate the reliability of a written test.,Apply laws of statistics to evaluate the reliability of a written test.,apply,application,pone.0230442.s002.docx,212,none,train
pone-row-a47742595dd8f071,pone-question-85766f3c2935b1be,Apply shading to produce depth in drawing.,Apply shading to produce depth in drawing.,apply,application,pone.0230442.s002.docx,213,none,train
pone-row-085b9bd32d6e729e,pone-question-c238101bf80cb940,Apply the rule of law to a new situation,Apply the rule of law to a new situation,apply,application,pone.0230442.s002.docx,214,none,train
pone-row-56a96f1187d4fe70,pone-question-8d83f732f1ed05c1,Apply your understanding the Olympic spirit to develop a new motto or slogan.,Apply your understanding the Olympic spirit to develop a new motto or slogan.,apply,application,pone.0230442.s002.docx,216,none,train
pone-row-93cb9bf53260e8d5,pone-question-382e3ad0a8142c99,Calculate for x in the following equation: 12x=36,Calculate for x in the following equation: 12x=36,apply,application,pone.0230442.s002.docx,218,missing_context,train
pone-row-7a7212b0ea107737,pone-question-22f6248e639dc5fd,Calculate the number of sacrificial anodes that would be required to form a calcareous deposit on a steel pile immersed in seawater.,Calculate the number of sacrificial anodes that would be required to form a calcareous deposit on a steel pile immersed in seawater. ,apply,application,pone.0230442.s002.docx,220,none,train
pone-row-3880fb4ded70e4f4,pone-question-a418099c29da56a5,Calculate the rate of habitat fragmentation within the Colorado Front Range in the last decade.,Calculate the rate of habitat fragmentation within the Colorado Front Range in the last decade.,apply,application,pone.0230442.s002.docx,221,none,train
pone-row-587e146588d2afc5,pone-question-8bf1e98df77d00c7,Can you apply the method used to some experience of your own . . .?,Can you apply the method used to some experience of your own . . .?,apply,application,pone.0230442.s002.docx,222,none,train
pone-row-d80b051b12c187ba,pone-question-671261ada2735933,Can you group by characteristics such as . . .?,Can you group by characteristics such as . . .?,apply,application,pone.0230442.s002.docx,223,none,train
pone-row-cc58c37a38fe472c,pone-question-f0d133e52002bd97,Choose a country that does not compete at the Olympics and explain why that country is not an Olympic member.,Choose a country that does not compete at the Olympics and explain why that country is not an Olympic member.,apply,application,pone.0230442.s002.docx,225,none,train
pone-row-2c7edf99666a61b3,pone-question-99211d9a556e97ee,Choose any U.S. president and explain how he exercised his power as Commander in Chief of the Armed Forces.,Choose any U.S. president and explain how he exercised his power as Commander in Chief of the Armed Forces.,apply,application,pone.0230442.s002.docx,226,none,train
pone-row-9c023c7dd5d99f1d,pone-question-43bf7cc215f083fa,Compute the area of actual circles.,Compute the area of actual circles.,apply,application,pone.0230442.s002.docx,227,none,train
pone-row-8c756168e5eaf9b8,pone-question-25af717a9cf15498,Compute the volume of a cylinder,Compute the volume of a cylinder,apply,application,pone.0230442.s002.docx,228,none,train
pone-row-d39c51573f29ec6b,pone-question-10870bf42b674a8f,Construct a model to demonstrate how it will work.,Construct a model to demonstrate how it will work.,apply,application,pone.0230442.s002.docx,229,none,train
pone-row-a5f88513166f8143,pone-question-c6f309008c78accb,Demonstrate using the OPAC and your knowledge of library organization to find a book about turtles.,Demonstrate using the OPAC and your knowledge of library organization to find a book about turtles.,apply,application,pone.0230442.s002.docx,232,none,train
pone-row-8d3f7abf3ba11314,pone-question-63fd3e7aa6f8e1fd,Describe an experiment to answer the question of the effects of weight on the fall of an object.,Describe an experiment to answer the question of the effects of weight on the fall of an object.,apply,application,pone.0230442.s002.docx,235,none,train
pone-row-2d6298b65494d9a9,pone-question-430ef4b5cfa1d2dd,Construct a simple payroll program that computes net pay for those working 40 hours or less and net pay for those working over 40 hours.,Construct a simple payroll program that computes net pay for those working 40 hours or less and net pay for those working over 40 hours.,apply,application,pone.0230442.s002.docx,237,none,train
pone-row-93adaddc913fe96d,pone-question-597139c95d09fff8,Draw a picture of the bears' house.,Draw a picture of the bears' house.,apply,application,pone.0230442.s002.docx,239,missing_context,train
pone-row-68935bbb64811f06,pone-question-b469c3e7759b6076,Draw a picture of the gown Cinderella wore to the ball.,Draw a picture of the gown Cinderella wore to the ball.,apply,application,pone.0230442.s002.docx,240,missing_context,train
pone-row-605cf1896a792a53,pone-question-f3ab70a24693aaa2,How might lifestyles in the United States be modified if a more socialistic system were adopted?,How might lifestyles in the United States be modified if a more socialistic system were adopted?,apply,application,pone.0230442.s002.docx,243,none,train
pone-row-837108e3b9de8da0,pone-question-8cd840abff61fa8d,"If notes are available on the professor’s website, how should those notes be used?","If notes are available on the professor’s website, how should those notes be used?",apply,application,pone.0230442.s002.docx,244,none,train
pone-row-077096a2fa4ce43e,pone-question-21e3afacd29153ec,"In a teaching simulation with your peers role-playing 6th grade students, demonstrate the principle of reinforcement in classroom interactions and prepare a half page description of what happened during the simulation that validated the principle.","In a teaching simulation with your peers role-playing 6th grade students, demonstrate the principle of reinforcement in classroom interactions and prepare a half page description of what happened during the simulation that validated the principle.",apply,application,pone.0230442.s002.docx,245,none,train
pone-row-846a563e109f3e40,pone-question-8592024a512c3afd,Make a diorama to illustrate an important event.,Make a diorama to illustrate an important event.,apply,application,pone.0230442.s002.docx,246,none,train
pone-row-2bc7d2c12b69aac3,pone-question-d95a1ece05ba2954,Make a paper-mache map to include relevant information about an event.,Make a paper-mache map to include relevant information about an event.,apply,application,pone.0230442.s002.docx,247,none,train
pone-row-c7864c42d6841941,pone-question-7779fa274d36caa8,Make up a puzzle game using the ideas from the study area.,Make up a puzzle game using the ideas from the study area.,apply,application,pone.0230442.s002.docx,249,none,train
pone-row-0258414353f978bb,pone-question-5a9c5b44b764b6d3,Model an Olympic Village for the new Millenium.,Model an Olympic Village for the new Millenium.,apply,application,pone.0230442.s002.docx,250,none,train
pone-row-616a5fc2f58c40a8,pone-question-7b1b3f5f03f2b272,Predict what happens to X if Y increases.,Predict what happens to X if Y increases.,apply,application,pone.0230442.s002.docx,252,none,train
pone-row-f28532c65ce86cbc,pone-question-63e9416cc3f27104,Pretend you are one of the characters in the book. Write a diary about the happenings in your life for two consecutive days.,Pretend you are one of the characters in the book. Write a diary about the happenings in your life for two consecutive days.,apply,application,pone.0230442.s002.docx,253,none,train
pone-row-f45675ff0a7ac2f7,pone-question-50976d9cea3b2697,Relate the principle of reinforcement to classroom interactions.,Relate the principle of reinforcement to classroom interactions.,apply,application,pone.0230442.s002.docx,254,none,train
pone-row-5ff7f87ff719c961,pone-question-a1df5e6464446cbc,Relate topographic map to field features,Relate topographic map to field features,apply,application,pone.0230442.s002.docx,255,none,train
pone-row-9dfe7bcfeb71b606,pone-question-d101d60c6fa99da7,How would you relate position concept with position strategy,How would you relate position concept with position strategy,apply,application,pone.0230442.s002.docx,257,none,train
pone-row-84bad14946dfa5de,pone-question-60f3be30ce0022c5,Solve a math problem using familiar procedure or formula,Solve a math problem using familiar procedure or formula,apply,application,pone.0230442.s002.docx,259,none,train
pone-row-c4255d7f2586687a,pone-question-f46f7ffc3edc497d,Solve for the ten following fraction multiplication problems. Please make sure to show all your work.,Solve for the ten following fraction multiplication problems. Please make sure to show all your work.,apply,application,pone.0230442.s002.docx,260,missing_context,train
pone-row-5e7fd9ce5fd11e87,pone-question-8132153b7cdfb841,Would you solve these two problems using similar approaches,Would you solve these two problems using similar approaches,apply,application,pone.0230442.s002.docx,261,none,train
pone-row-c17b77b0c9b449c1,pone-question-c792eaf612939184,Use Laplace to solve the following problems,Use Laplace to solve the following problems,apply,application,pone.0230442.s002.docx,262,missing_context,train
pone-row-be6393493f5ebd63,pone-question-64b99b76edf36695,Can you solve the following problem,Can you solve the following problem ,apply,application,pone.0230442.s002.docx,263,missing_context,train
pone-row-d2322da77585e871,pone-question-71a7615a2af2b7a1,How to specify the impact energy and impact test temperature of the material in the Code,How to specify the impact energy and impact test temperature of the material in the Code,apply,application,pone.0230442.s002.docx,264,none,train
pone-row-4db50320457df65f,pone-question-b7a0addd93155866,Specify the thickness of a galvanized coating based on atmospheric data? (level 2),Specify the thickness of a galvanized coating based on atmospheric data? (level 2) ,apply,application,pone.0230442.s002.docx,265,exact_duplicate,train
pone-row-141f4c4160f1c0e6,pone-question-b7a0addd93155866,Specify the thickness of a galvanized coating based on atmospheric data? (level 2),Specify the thickness of a galvanized coating based on atmospheric data? (level 2) ,apply,application,pone.0230442.s002.docx,266,exact_duplicate,train
pone-row-3ec1e60e53a93cdd,pone-question-7b656ca79527c3b1,How does one specify the syntactical restrictions,How does one specify the syntactical restrictions,apply,application,pone.0230442.s002.docx,267,none,train
pone-row-1ca8ba72e8c463f8,pone-question-e22d8575379f6e2b,Specify a deterministic finite automaton (DFA) recognizing the,Specify a deterministic finite automaton (DFA) recognizing the,apply,application,pone.0230442.s002.docx,268,none,train
pone-row-b5d1419a03a9b1d1,pone-question-b0a05c5f420ca78f,Take a collection of photographs to demonstrate a particular point.,Take a collection of photographs to demonstrate a particular point.,apply,application,pone.0230442.s002.docx,269,none,train
pone-row-4674675a989079b3,pone-question-4fa7936e81d6908f,Use a costing model to compute prices on goods to maximise profits and minimise costs.,Use a costing model to compute prices on goods to maximise profits and minimise costs.,apply,application,pone.0230442.s002.docx,270,none,train
