row_id,question_group_id,question,bloom_level,source_category,source_document,quality_flags
bloom-csv-row-2e0483738ebe959b,bloom-csv-question-438c73947d3da6d9,Investigate innovations that can enhance future Olympics.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-99eecf0d6f2cd3c3,bloom-csv-question-86018d2d01cd32a8,Make a diagnosis or analyze a case study.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-54b5942c5eb2696d,bloom-csv-question-2eea5e6f7cc62b94,Select the athlete of the century and analyze why you chose this person.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-895df78ebcdbe6d9,bloom-csv-question-bf4f9cf20d2b62ec,"If interest were compounded monthly instead of daily, what would the difference in interest be?",analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-91d76c8362c29cb1,bloom-csv-question-71d31ebe3c974641,What are the parts or features of...?,analyze,BT4,blooms_taxonomy_dataset_v1.csv,placeholder|overlap_with_pone
bloom-csv-row-bbdd8a04b9cb9a24,bloom-csv-question-18b16a79cd282608,Distinguish between the following giving suitable examples,analyze,BT4,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-ccccbaa916381110,bloom-csv-question-b311e47c46572d41,Distinguish between abstract date types (ADTs) and implementations of ADTs,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-f85f3f1a967bc653,bloom-csv-question-e4ff5596d4c86023,"How do you distinguish between the binge-eating/purging type of anorexia nervosa and bulimia nervosa, purging type",analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-634ea782a027f953,bloom-csv-question-bbf9779fcc7ce233,How does Tdap differ from Td vaccine,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-fdde66f8fb385a79,bloom-csv-question-6fd3b556354fd5e8,How does autonomy differ with age,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-d4850147013184ae,bloom-csv-question-66e26f3f042bb82f,In what ways do female offenders differ from male offenders,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-e1cca8cb0155a2d0,bloom-csv-question-ecdc124310ba9640,in what ways trajectory patterns differ according to ABC,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-358d4d0635133b19,bloom-csv-question-0beff9f8fd13ff3f,How do psychologists differ in their general attitudes toward third party presence,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-d981946bfe9def3e,bloom-csv-question-0766a1d5dd0a4ab3,How did Chinese newspapers differ from US,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-5b04e200aa41713d,bloom-csv-question-84ccb2bf2552ce0d,How does public health reporting differ today from reporting two years before,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-9f672b34c3437245,bloom-csv-question-0a6b81971e0d297f,How does an endorsement differ from a teaching certificate,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-25fd7ca687488f00,bloom-csv-question-777dcbfa59b86311,How do we differentiate between genuine buyer and undercover buyer,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-78f21a32398ce7e5,bloom-csv-question-0b88f559ee2555e8,How do we differentiate between an interview and an interrogation?,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-2c3ea8b866ecb811,bloom-csv-question-919f50a84fccdb91,Differentiate between the following terms along with appropriate examples,analyze,BT4,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-afe6e9bce8125412,bloom-csv-question-3eb86842345dd14b,Differentiate the following functions using the quotient rule,analyze,BT4,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-a5d2885106734f09,bloom-csv-question-782b275e23f8c5ac,Can you differentiate between ethnic Chinese and ethnic Koreans,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-8266975ebcfc16ec,bloom-csv-question-da5daed270c9384f,How would you differentiate obstructive apneas from central apneas,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-d1731e5de1b9dd98,bloom-csv-question-62ad589a29c55d8a,How would you differentiate a project from a program,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-c9253ebb91c538f6,bloom-csv-question-85c83f986affd422,How is scientific progress similar to Darwinian evolution according to Kuhn,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-92d200716bab5a26,bloom-csv-question-a01edf684361dc12,"in what ways is oxyperoxidase similar to other oxygenated heme proteins, and how does it differ",analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-8535abf1b809fa19,bloom-csv-question-bf02c4d23ef7d3be,Apply and integrate several different strategies to solve a mathematical problem (not according to one formula(,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-286c3090a17b880d,bloom-csv-question-fdbbc842d505828c,Can you create new and unusual uses for . . .?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-5975d3a15e1c202d,bloom-csv-question-f5c95c910fa8fdb0,Can you design a . . . to . . .?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-5c9acd62154e3d8d,bloom-csv-question-190cb2a8e0a56124,Can you develop a proposal which would . . .?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-992bbb00f9506304,bloom-csv-question-1a6f9313a292ba3f,Can you invent another character for the story?,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-a8ca2fa780077c7b,bloom-csv-question-c0976d2d6892efc5,Can you see a possible solution to . . .?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-854163075910c66a,bloom-csv-question-a91dc14c03ca53cf,Can you write a new recipe for a tasty dish?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-602baa149ab1bd17,bloom-csv-question-a9e628b9730691ec,Choose a character. Rewrite a scene from the story from this character's point of view.,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-039632395403d958,bloom-csv-question-c5c8b3c3aca7a9d6,Combine any two sports to develop a new Olympic sport.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-f699a67d034eef89,bloom-csv-question-255b2d63a017f128,"Combine elements of drama, music, and dance into a stage presentation.",create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-1773abdeabfb673c,bloom-csv-question-81472cf5f733d300,Compose a class story.,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-098ce03a71fc8791,bloom-csv-question-1b747d62be8a9916,Compose a dialogue between Atticus Finch and Tom Robinson when they first met.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-bfd38641c62428e2,bloom-csv-question-93e502d44a67054d,Compose a rhythm or put new words to a known melody.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-863bfec595078a1b,bloom-csv-question-611731542e2ef58a,Compose a simple rap or rhyme about zoo animals.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-2a11a237f54860b9,bloom-csv-question-04db4e90cd4a6745,Compose music for a frog play.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-33124aa40c3b3416,bloom-csv-question-1330d4fe31c4dcf0,Compose a complete C program that reads text strings from a text file into a suitable data,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-0df4faff9ef6c80f,bloom-csv-question-66fc99970b496db8,Compose a device that would assist an athlete in their training.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-17666170b850254e,bloom-csv-question-c175047a7b05f1ca,Compose an original work which incorporates five common materials in sculpture.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-c3ad44b13a8ef118,bloom-csv-question-4e1c5c94cf059247,Compose your own note-taking design that incorporates all theadvantages of the Cornell Method.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b63fe0a727b1ebb0,bloom-csv-question-c0008073df5a8811,Create a chart that compares things that use electricity and things that do NOT use electricity.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-966078d142f53f11,bloom-csv-question-31e33a716f28e75a,Create a new product. Give it a name and plan a marketing campaign.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-1f300532cb9c5c1f,bloom-csv-question-c587475d552aeb23,"Create a new song for the opening line of ""Mary had a little lamb"".",create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-cb564e9c9690ad8a,bloom-csv-question-6059f20e8d972412,Create a set of guidelines to determine the points of a plant susceptible to localized corrosion.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-3c076b4dddef2976,bloom-csv-question-560faad8d051db0b,Create a storyboard for a sequel to your book. Use the same characters.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-e2b818822738d72f,bloom-csv-question-f7d1def877128de6,Create an equation to represent the solution to this problem.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-bb589d164e016624,bloom-csv-question-2f1449a0512aefee,Create and perform a play about frogs.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-982a6b5e954cb2fd,bloom-csv-question-5ddebce4927df6f7,Create plan of local environment by drawing around boxes.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-fc2a3c691800dafa,bloom-csv-question-74bd8af25b91d8c5,Design a building according to given specifications,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-0ac21e8304a7d44f,bloom-csv-question-ee00f6f3e33bc012,design a cost effective strategy to generate reliable data.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-f0cca1791448f3ea,bloom-csv-question-6e84a3e05d3a4337,Design a machine to perform a specific task.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-256946328d50c5f2,bloom-csv-question-1e0a5023b46ee26f,Design a new animal to live in the jungle.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-2b6174cf0d6a1cdb,bloom-csv-question-b257e0be8248b801,Design a poster for this book.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-643a25b087231809,bloom-csv-question-aedecf73ce7b9871,Design a testing scenario to assess the susceptibility of an alloy to be used in a given environment?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-0d9da1cbe12c62bb,bloom-csv-question-b4fff646b888562e,Design and make an animal that moves.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-12cf832d5d92b339,bloom-csv-question-0a49a7dea4146500,Design costumes for the characters.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-1d31918a3ccfb9a1,bloom-csv-question-efc1ef315250ffac,Design the architecture of the software system based on the requirements defined in the Software Requirement Specification document,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-69c152f839d5815c,bloom-csv-question-7833641b871c4c21,Develop a hypothesis.,create,BT6,blooms_taxonomy_dataset_v1.csv,very_short|overlap_with_pone
bloom-csv-row-dca53c0d302df2df,bloom-csv-question-4e85b33f8a8f981c,Develop a plan for a new Olympic Bid System.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-0fadf28b67010381,bloom-csv-question-c8c20dcf0d822c81,Develop a SQA Plan for a software development project which is defined in the attached document.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-429dc4b8e1d6a266,bloom-csv-question-5936d025accade58,"Develop a way to teach the concept of ""adjectives"".",create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-ea4d2ffad4d3a5bf,bloom-csv-question-6a47c1895a243629,Develop one plausible ending for all three short stories below.,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-9189da7d0b5dd267,bloom-csv-question-1feb946eb55259dc,Devise a new economic system based on the ones that already exist.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-7fe3aeecc2aad960,bloom-csv-question-e340bd146f3d2218,Devise plans to market or make artwork more valuable.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-f7f3ced77f97dde2,bloom-csv-question-984e9e7a089969c7,Draw a painting that uses various principles of perspective to achieve its effect.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b241a44741111dc8,bloom-csv-question-757e93a9d6aeec63,"Explain how the biological concept of symbiotic relationships could be used to help solve socially created problems like water pollution, overflowing garbage landfills, or homelessness.",create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-2d052f45295bf55b,bloom-csv-question-b6cacbff7a7e7539,Explain why it is likely that a matriarchal family system would be found in a matrilocal or matrilineal society.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-61b037c2af043ef6,bloom-csv-question-bcf45dedb2c2797e,"Following the identification of the forms of corrosion that were involved in a failure, recommend a solution to avoid this failure?",create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-149e32b4cd7f5b8d,bloom-csv-question-cd97dc4537cf5d60,Given two opposing theories design an experiment to compare them.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b53bbecab83d0545,bloom-csv-question-685593fa8d2e0670,How could we determine the number of pennies in a jar without counting them?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-512cd81c4235cc9c,bloom-csv-question-2c7a496b131a0a1d,How could you re-write this story with a city setting?,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-5117dbce5e302be3,bloom-csv-question-9106127c929786f3,"how do the clauses and expressions given in the article which replace GOTO statements, lead to the three traditional control statements",create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-a084cf8acb1fe53f,bloom-csv-question-4b71b7342ec91e78,How many ways can you . . .?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-1a4b79473f3c1385,bloom-csv-question-95153e138491fb1c,How would the U.S.A. be different if the South had won the Civil War?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-370166e0650f2c8c,bloom-csv-question-4f9b1c1e78c1c735,How would you change the story to create a different ending?,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-38a73f35bb3205d7,bloom-csv-question-3f3d99705262e295,How would you create/design a new...?,create,BT6,blooms_taxonomy_dataset_v1.csv,placeholder|overlap_with_pone
bloom-csv-row-af019168d4008472,bloom-csv-question-bdea7c1156746154,How would you restructure the school day to reflect children's developmental needs?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-796b3b5b576a92cb,bloom-csv-question-19f0e5852da84e7d,Identify one problem in the book and give an alternate solution one not given by the author.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-d2d88fba4b2b6166,bloom-csv-question-53b6ebcf90eb1999,If you had access to all resources how would you deal with . . .?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-4eea718cad081759,bloom-csv-question-255db9d5baafd924,Integrate training from several sources to solve a problem.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-13933e8c19b7a686,bloom-csv-question-25e97c9ffccaca2a,Invent a machine to do a specific task.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-42bde893aa7e5af7,bloom-csv-question-5df60bb18b49a6ed,Justify your choice of data structure.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-ead648e6bd2d2802,bloom-csv-question-7687d913c73c4494,Make a radio announcement that advertise the book. Write it out.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-c0a8b681bb1e5296,bloom-csv-question-6671957fc763da5e,Make up a new language code and write material using it.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-a1829352ffb0a270,bloom-csv-question-82272c398400f312,Name one character. Rewrite the story from this character's point of view.,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-3ec8f17fd50b83cb,bloom-csv-question-d8e1a2d44009eb44,Organize this book into three or more sections and give your own subtitle for each section.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-ac24c1bf5cfdbb9d,bloom-csv-question-de659a9f61d627dc,Plan a research paper on a given historical topic,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-0eddeb193782abec,bloom-csv-question-0348db171da9dabc,Predict the differences of a planet with no seasonal changes.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-a18026beaa6ae1c8,bloom-csv-question-626d7d9254265781,Prepare a book jacket that illustrates the kind of book as well as the story.,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-6148f4bf29f9d26f,bloom-csv-question-f515848ae93ba474,Pretend you are a librarian recommending this book to someone. Write a paragraph telling what you would say.,create,BT6,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|overlap_with_pone
bloom-csv-row-45e6476973201d90,bloom-csv-question-1b34327fd4de9b25,Revise and process to improve the outcome.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-fb8a6ba021cb4aa2,bloom-csv-question-6c2b7f5f783ed0ed,"After designing an experiment, examining the results, and drawing conclusions, determines in what ways the experiment could be conducted more effectively in order to draw more productive conclusions in the future.",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-3876c00bf908e1be,bloom-csv-question-a90df08d9f8737c7,"After examining the videotape of a play in a football game, determine the degree to which the defensive team performed effectively and",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-5159d3f88414ea2e,bloom-csv-question-7b49ef4035c3eb10,"After solving a problem, determine the degree to which the problem was solved as efficiently as possible",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-0cddd3f2e031d771,bloom-csv-question-db9bdcc9e5a75117,Appraise data in support of a hypothesis.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-73fb9febd12ec131,bloom-csv-question-baff3e8a8e13b84a,Appraise the speech's effectiveness based upon the class' criteria.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-127e836573ae3216,bloom-csv-question-e193bca5e3efca18,Are there students who should not use the Cornell method?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-26ac8d48cef5f3d1,bloom-csv-question-97461c1731b8f4b9,Are you a . . . person?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-2f80af914f8efbd0,bloom-csv-question-735490a6f48ac147,Assess the appropriateness of an author's conclusions based on the evidence given.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-c9b5cf60e3944fa2,bloom-csv-question-6b7b339a88491822,Assess the importance of understanding seasonal patters.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-e8d1dcc6c51bb6e4,bloom-csv-question-c42888de2e7a2218,Assess the relative effectiveness of different graphical representations of the same data or biological concept.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-541932f773fd2a17,bloom-csv-question-e121dc812938906b,Assess the strengths and weaknesses of the current Olympics and recommend action that should be taken in future Olympics: What can be,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-3f182f1e2a3ca39a,bloom-csv-question-c5438ecb124bab05,"Award the contract to the best proposal. Rank the principles of ""good sportsmanship"" in order of importance to you.",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-13d83e3a36b51c91,bloom-csv-question-f3aa739d0b74456e,Can you defend the idea that Simon's incident with the pig's head is the most mystical in the story?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-be8a1a2a90206eb4,bloom-csv-question-611c75315a539fab,Can you defend your position about . . .?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-c6f64fff540683a6,bloom-csv-question-53a6b03ef0b6bc35,Choose a paint schedule for the maintenance of an outdoor structure? (level 2),evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-6e4b638a1980c252,bloom-csv-question-f23596a8b831aeab,Choose and illustrate the two most important events in the story.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-294cf9ebb156db81,bloom-csv-question-2c91d28ae0aef395,Conclude and support which economic system leads to a higher standard of living.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-f4e8e2767a162ecb,bloom-csv-question-8d415db448ebaca7,Construct a poster that will advertise your new food product in an exciting and irresistible way.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-119d16509980ad48,bloom-csv-question-4f085fc35b017bb9,Critique an experimental design or a research proposal.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-7e7f4735980a85df,bloom-csv-question-b21721255c24cb66,"Critique the other student's (or your own) speech, based on the criteria we have studied this semester.",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-c6281812dd75f811,bloom-csv-question-ac714d27e49cb0a9,Decide whether you are in favor of building on a floodplain; defend your position in a debate.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-fc108a332b3bc447,bloom-csv-question-38f1c16672318b93,Decide whether you could have survived on the island blind and alone. Write about things that would have been challenging making sure to,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b7e9b9e563c612ad,bloom-csv-question-29fb6deab153d7b7,Decide whether you learned enough about electricity from this book.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-fc16f33f379d65b7,bloom-csv-question-390d0c0241028131,Decide which candidate would best fill the position of principal.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-e9041134b156b63f,bloom-csv-question-38a9860f3f1c6bc7,Decide which course of action was most effective,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-8e700fbc86dd9ab3,bloom-csv-question-1d4678c578d51917,Decide which method of solving a problem was most effective,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|overlap_with_pone
bloom-csv-row-96ad634c921940ec,bloom-csv-question-52e11d96dde5a84b,Defend the following claim: The Cornell method works so well that it could turn even a poor lecture into a valuable learning experience.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-f496b6daa50e5e59,bloom-csv-question-117c244c6944ed37,Defend your use of a specific strategy in solving the problem.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-8cff4b370ff61e04,bloom-csv-question-4e6fa9fa87abae4e,Describe the economic consequence of a neolocal society. Support your description with information you have learned from this course.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-c2e58fdec16c05a9,bloom-csv-question-056867c79b1660a5,Design a healthy menu that you think most people would enjoy using the healthy eating guide.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-ea2e659e9b677658,bloom-csv-question-5506244ed8f94556,Determine if a character's actions were heroic,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,encoding_normalized|whitespace_normalized
bloom-csv-row-d3a56f636bedc1d5,bloom-csv-question-68800965e590d96c,Do you agree...?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,placeholder|very_short|overlap_with_pone
bloom-csv-row-b8966210a9fe23f6,bloom-csv-question-18303c87bf67ee76,Do you think . . . is a good or a bad thing?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-cfa1f33f8a5fb00e,bloom-csv-question-9b639faa9988ccfd,Establish criteria for making this choice and defend your final selection.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-745f53a91aa1f95e,bloom-csv-question-f48a6137690887c6,"Evaluate a work of art, giving the reasons for your evaluation.",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-3d263bd739f3a990,bloom-csv-question-cdea0eb2fbe69c47,Evaluate appropriate and inappropriate actions of characters.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-f49142b1cd344e5a,bloom-csv-question-7d50a763388e6365,Evaluate board games and justify why rules are important.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-bb42b68e8091b8c5,bloom-csv-question-e302c958eb28759d,Evaluate the corrosion monitoring needs of a chemical processing plant,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|overlap_with_pone
bloom-csv-row-5217f9f3d301e013,bloom-csv-question-d03b7a71eb5d1cab,Evaluate the level of galvanic coupling between two metals using basic kinetic information? (level 4),evaluate,BT5,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|overlap_with_pone
bloom-csv-row-5efae0178707de84,bloom-csv-question-93f5aa616ef34b6c,Evaluate two Internet sources of information about the Egyptians. Which would be a better choice for your purpose and why?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-1e3d006c7551bfb7,bloom-csv-question-4ea80933433305ce,Evaluate whether their model is a true representation of the local environment.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-00f8c9f3a4f79496,bloom-csv-question-06c27c4be888d32a,Evaluate your own or a peer's essay in terms of the principles of composition discussed during the semester.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-af6e190927d1cce1,bloom-csv-question-c94bde026f28e559,Examine the stated positions of both major political candidates with regard to a particular issue and state good reasons (based on principles discussed in class) for why one candidates position is more likely to be effective than the other's.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
