row_id,question_group_id,question,bloom_level,source_category,source_document,quality_flags
bloom-csv-row-58353f88a0b52f7a,bloom-csv-question-91f34b319bb85571,Evaluate the first and second derivative of √x at x=15 from the following data,apply,BT3,blooms_taxonomy_dataset_v1.csv,encoding_normalized|missing_context
bloom-csv-row-5ae49f10e5e655eb,bloom-csv-question-8188c843e8c5cce2,Draw & explain the working principle of bubble type level measurement. State the equation for it.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-3eef01d2db222738,bloom-csv-question-1f655629e3a44d89,Derive the relation between maximum permissible tension and centrifugal tension in belt so that it can transmit maximum power.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-4065f5d5d48238b4,bloom-csv-question-1336c1c6de204c06,Describe the TWO (2) conditions that lead to bank failures. Provide the examples of bank failures that happened in the past with a specific time frame.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-7c176b23df0ec1de,bloom-csv-question-6961db3623b7ddfe,A centrifugal pump having outer diameter equal to two times the inner diameter and running at 1000 r.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-79f769da49780bc8,bloom-csv-question-fdbf0582b8889886,Derive the torque equation of DC motor with usual notations.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-d7f24c33395bbd12,bloom-csv-question-3675c4dc20413cdd,Explain the different conditions for spontaneity by using Gibbs free energy.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-5924335c7b0198e7,bloom-csv-question-535ddde61400f20a,How wind and ice loading affect the presence of sag.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-b4b48ed12aee2eb4,bloom-csv-question-8b451b19b8e47916,Sketch and label the section of the ground floor slab. Explain the purpose of each labelled component.,apply,BT3,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-65f5d04331703925,bloom-csv-question-c08987787f6f3937,Predict the effects of excess application of nitrogen fertilizer into the soil.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-87cadd1d6776236e,bloom-csv-question-6e47d9711d4b5094,Explain how the verticality of tall building is checked?,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-409e8be8da6ef62c,bloom-csv-question-7d6d0ef8a56deb68,Draw and explain the working of a Digital kilo watt Hour Meter.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-75d4d2a7bed4ae68,bloom-csv-question-e298e14a34e7e0b5,Derive the expression for loop inductance of single phase overhead lines.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-7dc7272f9cc63233,bloom-csv-question-05a654be5f9fc837,"Solve the one dimensional heat equation 2 2y uktx subject to conditions. i) u is finite .t ii) u (0, t) = 0, iii) u(, t) = 0, iv) u( x, 0) = x – x2 0.x",apply,BT3,blooms_taxonomy_dataset_v1.csv,encoding_normalized|whitespace_normalized|encoding_artifact
bloom-csv-row-6e2a46afd29a0f8a,bloom-csv-question-e622c26ad089af0c,Draw and explain magnetization curve for a ferromagnetic material and hence define with uints,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-91f160a0f689c145,bloom-csv-question-f1d1a3bd4674e2d2,What are pipeline hagards?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-aec0e08d452d666f,bloom-csv-question-f9e2ebcef3e79d7d,"With the aid of a diagram, briefly show how the width of a FinFET is estimated.",apply,BT3,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-b6f6c4639156fa29,bloom-csv-question-dfff47970268d2f5,Define exception.,remember,BT1,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-d13ae177d2e55326,bloom-csv-question-647898ca310b1963,Classify insulating materials and hence write properties and applications of any two materials from Class C type.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-a20e6e32fbef6bd9,bloom-csv-question-b75492e9c2767930,"In their efforts to achieve their macroeconomic objectives, all governments, regardless of political persuasion, employ the same types of policy instrument. Discuss.",understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-5a56b78b37a66194,bloom-csv-question-c41a02e835615b89,What are elastic pressure transducers?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-09db08ac4325c51b,bloom-csv-question-cdb5d6ac94a93d1b,Write short note on stainless steel?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-8e856f69ebbdee99,bloom-csv-question-ec4f2b937c40e8aa,Explain the page translation process in 80386.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-9306bb7daa9412f0,bloom-csv-question-2a4389dfc1d2a0f8,Write algorithms to create and delete a segment.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-2d70ef211df6a7c6,bloom-csv-question-ca0b8557fa64d6dc,"Suppose milk and yogurt are within Sophie's budget and she views yogurt as an inferior good. Using indifference curve and budget line, explain the substitution, income and total effects when the price of yogurt falls.",apply,BT3,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-64287b6406594753,bloom-csv-question-0e1099f079cb6be8,Draw a diagram to illustrate the Edman degradation reaction in protein sequencing. Describe some potential complications during Edman degradation protein sequencing.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|missing_context
bloom-csv-row-780cdd6f1d63a3b2,bloom-csv-question-46f30cd4f0e6a542,Explain file attributes.,remember,BT1,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-da3f0e57437ca145,bloom-csv-question-f3ffabdc4a17a6bd,Describe the construction of foil type strain gauges and explain their advantages over wire wound strain gauge.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-08aa17177dad190f,bloom-csv-question-9f1b4690d3694f7b,Draw and label an activity temperature profile for mesophilic and thermophilic enzymes. Provide explanation to this phenomenon.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-97144823cdd40544,bloom-csv-question-8461fbb3417d4778,Describe consumer behaviour.,remember,BT1,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|very_short
bloom-csv-row-ab844e07392cd1ab,bloom-csv-question-19777f3c442dc2a8,"Mr. Vilas brough an air-conditioner for Rs. 20,000; he paid tax of Rs. 2,000 and Rs. 200 for trnsport. If he sold it to a customer forRs. 22,500, what is the percentage profit or loss?",apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-f0ea9aa11945b376,bloom-csv-question-76ffe0be42625021,Explain the following in relation with filters.,remember,BT1,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-24bf7570c3bcc751,bloom-csv-question-57a1e77648ceaa22,Banker’s algorithm is used for deadlock avoidance. Explain.,remember,BT1,blooms_taxonomy_dataset_v1.csv,encoding_normalized
bloom-csv-row-95bad2e22e841f0d,bloom-csv-question-02495fb622cd35d2,What are the requirements for Linux system administrator?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-b6022fbd4e70f695,bloom-csv-question-eadc43a3ab617e25,Implement a full-adder using Demultiplexer.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-2926f9b61347ef3a,bloom-csv-question-a0a2220d5e0d5b79,What do you mean by Earned Value Analysis?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-91c0265db195e6f7,bloom-csv-question-9bcc90b0f9ba877e,"SUBWAY brand is the world's largest submarine sandwich chain with more than 44,000 locations around the world. This November, Subway is introducing two new combos as in the image provided below. Propose a rough layout of a poster to promote these new combos.",create,BT6,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|missing_context
bloom-csv-row-28868bc9584a49e5,bloom-csv-question-a512ffabd7c47c47,Explain briefly the media usage in advertising effectiveness.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-5a8128f1ea48c4ac,bloom-csv-question-ac6eb09df7116921,What is the purpose of Leaky bucket and token bucket algorithms?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-3705d91f5a14ab34,bloom-csv-question-c659f7c18c7f63ec,Explain the working of full wave precision rectifier with neat diagrams.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-edf6b0fdd422d5d4,bloom-csv-question-0fc25c9dc4d331ec,A Rankine cycle operates between pressure of 80 bar and 0.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-34b8c9b5b6768db0,bloom-csv-question-bdde7c172c9bcdfb,What is runtime polymorphism?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-4b0918ad5d7b6a12,bloom-csv-question-0ab20de63c8828fd,How does the falling and rolling ball viscometer used to measure the viscosity?,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-1fb68182633edec8,bloom-csv-question-6905efd4de43edc7,Explain the concept of Available and Unavailable energy.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-7d8a16ff0b95e9c3,bloom-csv-question-ce2aa3b08755e0a8,What is stream?,remember,BT1,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-211eabcb9e712944,bloom-csv-question-8fbe992f298bb99f,Evaluate ()11 00xyd x d y + using Simpsons 1/3rd rule with h=k=1/2,apply,BT3,blooms_taxonomy_dataset_v1.csv,encoding_normalized|encoding_artifact
bloom-csv-row-9548089c6a99b844,bloom-csv-question-fcb303197c404359,Index for 87 divisions by compound indexing using following Brown and Sharpe Plate.,apply,BT3,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-d5fd6cf033705732,bloom-csv-question-276fa96b19c832f0,Compute the intensity of active earth pressure at a depth of 8 m in dry cohesionless sand with an angle of internal friction 300 and unit weight of 18 kN/m3.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-695c0b43ba752296,bloom-csv-question-4dbf12dd71557d86,What are the rules for overloading operators?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-16281d23f729fd0a,bloom-csv-question-6a0f0195d3d6263d,Differentiate between Reciprocating and Rotary Compressors.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-456ddedb4a14b86f,bloom-csv-question-4061c62484584321,"In a BJT, the width of the base quasineutral region has to be small compared to the minority carrier diffusion length. Explain why this is important",understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-152d9c139ced4b50,bloom-csv-question-2b3a9ec614da33f5,Give the Dirichlet conditions for Continuous time Fourier Series.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-804497169c411727,bloom-csv-question-7cfbb1dbc104543f,Explain process reaction curve tuning method in detail.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-1bad8c7e3e49762a,bloom-csv-question-a8021c8292a1c3ca,Illustrate the following Map methods with an example.,understand,BT2,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-80ff2dddd0abc5cb,bloom-csv-question-37cd8bdcede1255a,A tacheometer with analystic lens.Having the multiplying constant 100 was used and the following observations were made on staff held vertical.,apply,BT3,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|missing_context
bloom-csv-row-f9db7e5155d8dcbc,bloom-csv-question-672728e74e4e0bcb,Explain any one method of viscosity measurement.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-8f62f3cecb5702e6,bloom-csv-question-6a9a9bd2a1989029,Explain mechanism of universal indexing head.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-e5eb9aa7c72871e4,bloom-csv-question-466b7da5fa4a318d,Evaluate .,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-a345e84f1fea8a12,bloom-csv-question-7876bf04088917d3,Explain the construction and working principle of universal motor.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-cd7a92bc336d9d2b,bloom-csv-question-18bccf5d4c9e0265,A solution was prepared by dissolving certain amount of compound in 31.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-027e3684f025bf20,bloom-csv-question-8ba992847482bf2a,Explain working of Ports in 8051 microcontroller.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-4e0b045aa8b1e343,bloom-csv-question-8c74515cc2ddae92,Analyse the bent shown in figure 4 by slope deflection method.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-3a84e2974b82138f,bloom-csv-question-e707f995e10dacf9,Explain casement window in detail.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-9923513eb2a41b8a,bloom-csv-question-a3a68af1448d7c62,Give basic definition of Y parameters explain why Y parameters are called short circuit admittance parameters.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-2c08e804bacb67c2,bloom-csv-question-66b7c4cb30fa59da,Draw the architecture of 8086. And enlist the features of it.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-87e3fb9f6c2ef016,bloom-csv-question-c4d26434fff2bb0b,Briefly describe how poultry sexing is commonly carried out in a hatchery.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-134580b7717fc63d,bloom-csv-question-c7d9ece4352fcd84,Sketch a diagram to illustrate the activities and products in the construction industry.,apply,BT3,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|missing_context
bloom-csv-row-3696fe5327613019,bloom-csv-question-8525209ad082115e,Explain the differences between forward and futures contract.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-e41e6b03ccda6e48,bloom-csv-question-57ea68ac19b50409,The design rules are usually described in TWO (2) ways. Describe these TWO (2) ways.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-c6ea79f8738bd544,bloom-csv-question-f842df24f794b947,What are types of condensation?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-82311f5c5835b480,bloom-csv-question-6d78610e9fb21307,Derive expression for the pressure drop for a steady laminar flow through circular pipe.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-1aeb5f7b66a2c33a,bloom-csv-question-2650d6f3dd8b56c6,What do you mean by spontaneous magnetization?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-6ac108254aaa0b45,bloom-csv-question-2074587a83768750,Differentiate between “trial pits' and 'boreholes”.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,encoding_normalized|whitespace_normalized
bloom-csv-row-06fb287221ccccdf,bloom-csv-question-1240ab6246dcab7b,Define put-call parity. Discuss its implications and how arbitrageurs could take advantage of arbitrage opportunities for both options.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-1a503dff780d3896,bloom-csv-question-8827cd366d6ddd27,Describe the operation of timer 555 with suitable block diagram.,remember,BT1,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-75fa888a07afa2a1,bloom-csv-question-1ece614c733f74e7,A 300 volt DC Shunt motor has armature resistance of 0.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-96067581db215b9f,bloom-csv-question-9c1d00934b36b40d,Define software testing?,remember,BT1,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-7fdbe799b082b496,bloom-csv-question-ddc76c6a04650a01,Explain a ‘C’ function to insert node in BST (Binary Search Tree).,apply,BT3,blooms_taxonomy_dataset_v1.csv,encoding_normalized
bloom-csv-row-eaec694a176d905a,bloom-csv-question-c97954bd24575e92,Explain seismic waves in detail.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-56d2221aebf199a1,bloom-csv-question-359f4d282f3932ee,All partition walls are of 150 mm thick.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-570a7ccbac7873f0,bloom-csv-question-bca35d22af779cf8,"Besides silicon and germanium, name ONE (1) other material that can be used as the substrate of a transistor.",understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-5b18fdd5edd7f37e,bloom-csv-question-da9c13937e3fe219,Describe price feedback effect by using relevant example.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-0c18e768c0637391,bloom-csv-question-64b2e9b1b3fd5ef0,Define stack as an ADT.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-236b7ba99c8d68cc,bloom-csv-question-0adfe5d8ec65095a,What is logic family?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-75c80e60017ee22a,bloom-csv-question-dd5183db7ca52732,"Explain how the ionic, metallic, covalent, and mixed states solids are formed. Give an example of each solid and compare the electrical conductivity of the four types of solid.",understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-742dcf4e2261bdf4,bloom-csv-question-4286de4b0497a25a,Compare Linear V oltage regulators with SMPS.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-7b2fd7a072d63952,bloom-csv-question-3b699ed8c3ae837f,Assuming that the diameters of 1000 brass plugs taken consecutively from a machine form a normal distribution with mean 0.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-2a0b4ceb09387c3e,bloom-csv-question-c9f3e3865ca113c6,What are types of acceleration?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-5dff996da3bbc52c,bloom-csv-question-3be436b2734d2c72,With the help of diagram explain the diesel power plant.,understand,BT2,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-b61859121f4792db,bloom-csv-question-805b37734dbe891e,Describe Adaptive Delta modulation with neat diagram.,understand,BT2,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-d2664c0b72dc72c5,bloom-csv-question-bc6fe82b705bff01,Explain file functions for text file and binary file operations.,remember,BT1,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-8e7bf2bb73869c84,bloom-csv-question-5da14686eb855ffe,Explain THREE (3) purposes of architectural drawings to architects and other parties in the construction team.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-a49c1b9398763248,bloom-csv-question-bd56a42c16ada89e,Identify FOUR (4) factors that influence consumer behaviour.,remember,BT1,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-9a5acf375cffd780,bloom-csv-question-44c64a8cba9b6c5d,Explain the necessity of providing fire protection system in building.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-471fe2418ce91358,bloom-csv-question-a678e11e9c24a395,Define and explain the following op-Amppovameter,remember,BT1,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-c3892bd5253c3ac3,bloom-csv-question-0457a328bf7fb223,What do you mean by triangulation and trilateration in geodetic survey?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-3ad6788e1e779e31,bloom-csv-question-240759ba8e71c18a,Define terms.,understand,BT2,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-5726a8166b6d91e3,bloom-csv-question-544c97b11cc5c3e3,What is a solar collector?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-2412f2159f665c03,bloom-csv-question-a582c9bf35060ee9,Write short note on lamination methods.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-89cbfce2b789acd9,bloom-csv-question-4957abaa4d7bf4da,Analyze SIX (6) types of modern construction problems as to how they negatively impact the various building functions.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-f6397555b5db69a0,bloom-csv-question-a043b185f89d3dc6,Outline the FIVE (5) options marketers have when it comes to Agency Selection.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-651186f12b4ea9d2,bloom-csv-question-a7c114f7d21fc53b,Describe with neat diagram molecular machines.,understand,BT2,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-ef380eb1384fbe09,bloom-csv-question-57ba3e4dc541252f,Design an adjustable voltage regulator using LM317 for output voltage 1.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-6471c31bf488b14d,bloom-csv-question-df30edec48600d52,Explain following pins of 8051.,understand,BT2,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-dd770a898349f911,bloom-csv-question-240b82d385393400,Draw and explain IPV4 header format.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-160033c11d0a0cb3,bloom-csv-question-697872585ebd88cb,A T section with 200 mm X 50 mm and web 200 mm X 50 mm as shown in figure 1 is subjected to vertical shear force of 200 KN.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-99544a06335c547b,bloom-csv-question-7fd2f8c275d19996,Enlist the feature of the Programmable Interrupt Controller Intel 82C59A.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-c348f8830b7bff03,bloom-csv-question-6d626434e7056a45,A thermos flask with evacuated space to reduce the heat losses having surfaces facing each other of emissivity 0.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-38a9649f9d42cd59,bloom-csv-question-7f6d617a690c59d0,"As an educator, evaluate FIVE (5) advantages and FIVE (5) disadvantages of using technology in education.",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-03f2cef6f1cb946f,bloom-csv-question-afe272b56710219f,List and briefly describe the FOUR soil forming processes.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-82a7efa91736562a,bloom-csv-question-0b3b582dd37ecb69,The breakdown voltage of the gaseous insulating material experiment was carried out at the material science laboratory.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-90833dd85ff9bcb2,bloom-csv-question-72228331803c9a23,Explain working of single phase half wave rectifier with RL load.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-db0a6abaaa53d886,bloom-csv-question-b363c24e2e56e7b1,Support your answers with ONE (1) example in everyday life for EACH perspective.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-41d4ce05dafc7b68,bloom-csv-question-e663f887e728f031,Elaborate on the design and production process including the rational and economic use of resources that influence the development of a building.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-718e8da60546d0bc,bloom-csv-question-86512c242663b916,Explain with neat sketch battery ignition system.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-6f39b029a46a60fd,bloom-csv-question-264242b9e2a85e39,Draw and explain operational model of network security.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-09c3c4d6b33a1154,bloom-csv-question-94e172ad57e66b5b,Company directors remain the most important group of people who monitor and control the company on behalf of the shareholders. Explain the SIX (6) roles of company directors.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-02337ac21eddd885,bloom-csv-question-d21eca9e5709fafa,An axial pull of 25 kN along with a shear force of 20 kN is applied to a circular bar of 20 mm diameter.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-803702c7bf1d3f7b,bloom-csv-question-5b07acad3af2760e,Calculate first four moments about the mean of the following distribution.,apply,BT3,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-f38ffbab0c1fa579,bloom-csv-question-54b887a722cfb9af,Suggest a technique that can overcome the problem of non-reusability for industrial enzyme applications.,create,BT6,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-259a09f0f75febf2,bloom-csv-question-e923e2a4d0c8d0f5,Define functional dependency.,remember,BT1,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-856d98da6c6019fe,bloom-csv-question-fcb6d06aef7d2256,Enlist features of a good hash function.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-ea58c92690cc3e5f,bloom-csv-question-7177c1ba99c6e51d,Give the composition of duralumin.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-40998836a8e7878a,bloom-csv-question-6f76a025fa1c49b7,A 230 V DC shunt motor runs at 800 rpm and takes armature current of 50 A.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-7a76b76eeddb9958,bloom-csv-question-a58d22155469ff4e,Construct the binary search tree (BST) from the following elements:,apply,BT3,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-e4eb8172fc7ec59f,bloom-csv-question-dd433fa7fad811a3,Identify FIVE (5) strategies to make hypermarket retail layout to be more attractive in responding to customers' various shopping behaviors.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-00c44b5333be6f8b,bloom-csv-question-ed324638dbef4d62,"In a table, list EIGHT differences between GenBank and RefSeq DNA sequences.",understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|missing_context
bloom-csv-row-16809faac23d4327,bloom-csv-question-1fef9b4b7b192784,What is Mutual Exclusion?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-d75b0f2495ffd7ba,bloom-csv-question-3fca812597393479,Write a short note on topological sorting.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-6412e2c01cd2ee49,bloom-csv-question-a4acbc3e390cd2e6,List the steps involved in programming PIC microcontroller in capture mode.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-ff6f3416c3fa88c5,bloom-csv-question-3f04f186fe659519,Explain typical connections of 78XX and 79XX regulators with circuit diagram.,remember,BT1,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-15dcf3a56e94d18c,bloom-csv-question-b056e018f3eee480,Write one important feature and an application each of the following motors.,remember,BT1,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-c4b0e5235af5e461,bloom-csv-question-da1470195b5b3b54,Explain the TSS descriptor and its role in multitasking.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-2ef4493d37553784,bloom-csv-question-da21942085f66bcb,Describe the objective and classification of triangulation survey.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-05328ec8a7f92993,bloom-csv-question-f8e5c4cc927b6775,What are the different types of Financial Analysis?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-8efe1e3eb5359383,bloom-csv-question-66de178a23e88cfb,Short term and long term incentives have their own merits in promoting corporate performance. Compare and contrast the problems associated with both short term and long term incentives.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-1da0d51de141df9f,bloom-csv-question-e41b9393067bdcd5,Identify THREE (3) types of securities that are issued by Malaysian government. Explain each in detail.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-b42e904ef9f35786,bloom-csv-question-ca48129d1806d32a,Elaborate on detectors used in AC bridges.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-f1ef1f007ddd156e,bloom-csv-question-6b8d56a2412646d3,For the configuration shown in the following fig.,apply,BT3,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-701adbf155d56688,bloom-csv-question-1a25082b3985ffce,What is the need of hidden surface algorithm?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
